relName,className,version,filePath,bug
src\main\groovy\ui\text\StructuredSyntaxDocumentFilter.java,groovy.ui.text.StructuredSyntaxDocumentFilter,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\ui\text\StructuredSyntaxDocumentFilter.java,0.0
src\test\org\codehaus\groovy\antlr\treewalker\UnimplementedSyntaxTest.java,org.codehaus.groovy.antlr.treewalker.UnimplementedSyntaxTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\org\codehaus\groovy\antlr\treewalker\UnimplementedSyntaxTest.java,0.0
src\main\groovy\lang\GroovyShell.java,groovy.lang.GroovyShell,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\GroovyShell.java,0.0
src\main\groovy\lang\Script.java,groovy.lang.Script,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\Script.java,0.0
src\main\groovy\util\GroovyTestCase.java,groovy.util.GroovyTestCase,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\util\GroovyTestCase.java,0.0
src\main\org\codehaus\groovy\antlr\treewalker\SourcePrinter.java,org.codehaus.groovy.antlr.treewalker.SourcePrinter,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\antlr\treewalker\SourcePrinter.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\CharacterCachedClass.java,org.codehaus.groovy.reflection.stdclasses.CharacterCachedClass,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\reflection\stdclasses\CharacterCachedClass.java,1.0
src\main\org\codehaus\groovy\reflection\CachedClass.java,org.codehaus.groovy.reflection.CachedClass,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\reflection\CachedClass.java,1.0
src\main\org\codehaus\groovy\reflection\ClassInfo.java,org.codehaus.groovy.reflection.ClassInfo,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\reflection\ClassInfo.java,1.0
src\main\org\codehaus\groovy\runtime\metaclass\MissingMethodExecutionFailed.java,org.codehaus.groovy.runtime.metaclass.MissingMethodExecutionFailed,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\metaclass\MissingMethodExecutionFailed.java,0.0
src\main\groovy\lang\MissingMethodException.java,groovy.lang.MissingMethodException,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\MissingMethodException.java,0.0
src\main\org\codehaus\groovy\runtime\metaclass\MissingMethodExceptionNoStack.java,org.codehaus.groovy.runtime.metaclass.MissingMethodExceptionNoStack,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\metaclass\MissingMethodExceptionNoStack.java,0.0
src\main\org\codehaus\groovy\runtime\dgmimpl\arrays\ArrayPutAtMetaMethod.java,org.codehaus.groovy.runtime.dgmimpl.arrays.ArrayPutAtMetaMethod,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\dgmimpl\arrays\ArrayPutAtMetaMethod.java,0.0
src\main\org\codehaus\groovy\runtime\dgmimpl\arrays\ArrayMetaMethod.java,org.codehaus.groovy.runtime.dgmimpl.arrays.ArrayMetaMethod,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\dgmimpl\arrays\ArrayMetaMethod.java,0.0
src\main\org\codehaus\groovy\control\CompilePhase.java,org.codehaus.groovy.control.CompilePhase,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\CompilePhase.java,0.0
src\main\org\codehaus\groovy\control\messages\SimpleMessage.java,org.codehaus.groovy.control.messages.SimpleMessage,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\messages\SimpleMessage.java,0.0
src\main\org\codehaus\groovy\control\Janitor.java,org.codehaus.groovy.control.Janitor,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\Janitor.java,0.0
src\main\org\codehaus\groovy\control\ProcessingUnit.java,org.codehaus.groovy.control.ProcessingUnit,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\ProcessingUnit.java,0.0
src\main\org\codehaus\groovy\control\SourceUnit.java,org.codehaus.groovy.control.SourceUnit,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\SourceUnit.java,0.0
src\main\org\codehaus\groovy\control\messages\Message.java,org.codehaus.groovy.control.messages.Message,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\messages\Message.java,0.0
src\test\UberTestCaseBugs.java,UberTestCaseBugs,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\UberTestCaseBugs.java,0.0
src\main\groovy\util\AllTestSuite.java,groovy.util.AllTestSuite,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\util\AllTestSuite.java,0.0
src\main\org\codehaus\groovy\antlr\treewalker\SourceCodeTraversal.java,org.codehaus.groovy.antlr.treewalker.SourceCodeTraversal,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\antlr\treewalker\SourceCodeTraversal.java,0.0
src\main\org\codehaus\groovy\antlr\GroovySourceAST.java,org.codehaus.groovy.antlr.GroovySourceAST,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\antlr\GroovySourceAST.java,1.0
src\main\org\codehaus\groovy\antlr\treewalker\TraversalHelper.java,org.codehaus.groovy.antlr.treewalker.TraversalHelper,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\antlr\treewalker\TraversalHelper.java,0.0
src\test\groovy\bugs\ScriptBug.java,groovy.bugs.ScriptBug,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\bugs\ScriptBug.java,0.0
src\test\org\codehaus\groovy\classgen\TestSupport.java,org.codehaus.groovy.classgen.TestSupport,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\org\codehaus\groovy\classgen\TestSupport.java,0.0
src\test\org\codehaus\groovy\antlr\SourceBufferTest.java,org.codehaus.groovy.antlr.SourceBufferTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\org\codehaus\groovy\antlr\SourceBufferTest.java,0.0
src\main\org\codehaus\groovy\antlr\SourceBuffer.java,org.codehaus.groovy.antlr.SourceBuffer,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\antlr\SourceBuffer.java,0.0
src\main\org\codehaus\groovy\antlr\LineColumn.java,org.codehaus.groovy.antlr.LineColumn,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\antlr\LineColumn.java,0.0
src\main\org\codehaus\groovy\antlr\UnicodeEscapingReader.java,org.codehaus.groovy.antlr.UnicodeEscapingReader,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\antlr\UnicodeEscapingReader.java,0.0
src\main\org\codehaus\groovy\tools\groovydoc\SimpleGroovyMethodDoc.java,org.codehaus.groovy.tools.groovydoc.SimpleGroovyMethodDoc,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\tools\groovydoc\SimpleGroovyMethodDoc.java,0.0
src\main\org\codehaus\groovy\tools\groovydoc\SimpleGroovyExecutableMemberDoc.java,org.codehaus.groovy.tools.groovydoc.SimpleGroovyExecutableMemberDoc,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\tools\groovydoc\SimpleGroovyExecutableMemberDoc.java,0.0
src\main\org\codehaus\groovy\tools\groovydoc\SimpleGroovyClassDoc.java,org.codehaus.groovy.tools.groovydoc.SimpleGroovyClassDoc,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\tools\groovydoc\SimpleGroovyClassDoc.java,0.0
src\main\org\codehaus\groovy\binding\EventTriggerBinding.java,org.codehaus.groovy.binding.EventTriggerBinding,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\binding\EventTriggerBinding.java,0.0
src\main\groovy\lang\Closure.java,groovy.lang.Closure,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\Closure.java,0.0
src\main\org\codehaus\groovy\runtime\InvokerHelper.java,org.codehaus.groovy.runtime.InvokerHelper,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\InvokerHelper.java,1.0
src\main\org\codehaus\groovy\binding\AbstractFullBinding.java,org.codehaus.groovy.binding.AbstractFullBinding,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\binding\AbstractFullBinding.java,1.0
src\test\org\codehaus\groovy\classgen\IfElseTest.java,org.codehaus.groovy.classgen.IfElseTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\org\codehaus\groovy\classgen\IfElseTest.java,0.0
src\main\org\codehaus\groovy\ast\expr\BinaryExpression.java,org.codehaus.groovy.ast.expr.BinaryExpression,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\expr\BinaryExpression.java,0.0
src\main\org\codehaus\groovy\ast\expr\BooleanExpression.java,org.codehaus.groovy.ast.expr.BooleanExpression,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\expr\BooleanExpression.java,0.0
src\main\org\codehaus\groovy\ast\expr\ConstantExpression.java,org.codehaus.groovy.ast.expr.ConstantExpression,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\expr\ConstantExpression.java,0.0
src\main\org\codehaus\groovy\ast\expr\FieldExpression.java,org.codehaus.groovy.ast.expr.FieldExpression,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\expr\FieldExpression.java,0.0
src\main\org\codehaus\groovy\ast\stmt\ExpressionStatement.java,org.codehaus.groovy.ast.stmt.ExpressionStatement,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\stmt\ExpressionStatement.java,0.0
src\main\org\codehaus\groovy\ast\stmt\IfStatement.java,org.codehaus.groovy.ast.stmt.IfStatement,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\stmt\IfStatement.java,0.0
src\main\org\codehaus\groovy\ast\stmt\Statement.java,org.codehaus.groovy.ast.stmt.Statement,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\stmt\Statement.java,0.0
src\main\org\codehaus\groovy\syntax\Token.java,org.codehaus.groovy.syntax.Token,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\syntax\Token.java,0.0
src\main\org\codehaus\groovy\ast\ClassNode.java,org.codehaus.groovy.ast.ClassNode,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\ClassNode.java,1.0
src\main\org\codehaus\groovy\ast\ClassHelper.java,org.codehaus.groovy.ast.ClassHelper,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\ClassHelper.java,1.0
src\main\org\codehaus\groovy\ast\ConstructorNode.java,org.codehaus.groovy.ast.ConstructorNode,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\ConstructorNode.java,1.0
src\main\org\codehaus\groovy\ast\PropertyNode.java,org.codehaus.groovy.ast.PropertyNode,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\PropertyNode.java,1.0
src\main\org\codehaus\groovy\ast\FieldNode.java,org.codehaus.groovy.ast.FieldNode,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\FieldNode.java,0.0
src\main\org\codehaus\groovy\ast\Parameter.java,org.codehaus.groovy.ast.Parameter,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\Parameter.java,0.0
src\main\org\codehaus\groovy\ast\MethodNode.java,org.codehaus.groovy.ast.MethodNode,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\MethodNode.java,1.0
src\main\groovy\ui\InteractiveShell.java,groovy.ui.InteractiveShell,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\ui\InteractiveShell.java,0.0
src\main\groovy\lang\Binding.java,groovy.lang.Binding,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\Binding.java,0.0
src\main\org\codehaus\groovy\tools\shell\util\MessageSource.java,org.codehaus.groovy.tools.shell.util.MessageSource,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\tools\shell\util\MessageSource.java,0.0
src\main\org\codehaus\groovy\control\CompilationFailedException.java,org.codehaus.groovy.control.CompilationFailedException,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\CompilationFailedException.java,0.0
src\main\org\codehaus\groovy\runtime\InvokerInvocationException.java,org.codehaus.groovy.runtime.InvokerInvocationException,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\InvokerInvocationException.java,0.0
src\main\org\codehaus\groovy\runtime\DefaultGroovyMethods.java,org.codehaus.groovy.runtime.DefaultGroovyMethods,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\DefaultGroovyMethods.java,1.0
src\main\org\codehaus\groovy\tools\ErrorReporter.java,org.codehaus.groovy.tools.ErrorReporter,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\tools\ErrorReporter.java,0.0
src\main\org\codehaus\groovy\control\ErrorCollector.java,org.codehaus.groovy.control.ErrorCollector,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\ErrorCollector.java,0.0
src\main\org\codehaus\groovy\ast\AnnotationNode.java,org.codehaus.groovy.ast.AnnotationNode,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\AnnotationNode.java,0.0
src\main\org\codehaus\groovy\ast\expr\Expression.java,org.codehaus.groovy.ast.expr.Expression,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\expr\Expression.java,0.0
src\main\org\codehaus\groovy\ast\ASTNode.java,org.codehaus.groovy.ast.ASTNode,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\ast\ASTNode.java,0.0
src\main\org\codehaus\groovy\tools\shell\util\SimpleCompletor.java,org.codehaus.groovy.tools.shell.util.SimpleCompletor,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\tools\shell\util\SimpleCompletor.java,0.0
src\main\org\codehaus\groovy\runtime\dgmimpl\arrays\FloatArrayPutAtMetaMethod.java,org.codehaus.groovy.runtime.dgmimpl.arrays.FloatArrayPutAtMetaMethod,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\dgmimpl\arrays\FloatArrayPutAtMetaMethod.java,1.0
src\main\groovy\lang\MetaClassImpl.java,groovy.lang.MetaClassImpl,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\MetaClassImpl.java,1.0
src\main\groovy\lang\MetaMethod.java,groovy.lang.MetaMethod,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\MetaMethod.java,1.0
src\main\org\codehaus\groovy\reflection\ReflectionCache.java,org.codehaus.groovy.reflection.ReflectionCache,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\reflection\ReflectionCache.java,1.0
src\main\org\codehaus\groovy\runtime\callsite\CallSite.java,org.codehaus.groovy.runtime.callsite.CallSite,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\callsite\CallSite.java,0.0
src\main\org\codehaus\groovy\runtime\callsite\PojoMetaMethodSite.java,org.codehaus.groovy.runtime.callsite.PojoMetaMethodSite,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\callsite\PojoMetaMethodSite.java,0.0
src\test\groovy\JavaClass.java,groovy.JavaClass,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\JavaClass.java,0.0
src\main\groovy\text\RegexUtils.java,groovy.text.RegexUtils,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\text\RegexUtils.java,1.0
src\main\groovy\lang\Tuple.java,groovy.lang.Tuple,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\Tuple.java,0.0
src\main\org\codehaus\groovy\runtime\typehandling\DefaultTypeTransformation.java,org.codehaus.groovy.runtime.typehandling.DefaultTypeTransformation,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\typehandling\DefaultTypeTransformation.java,1.0
src\main\org\codehaus\groovy\antlr\LexerFrame.java,org.codehaus.groovy.antlr.HScrollableTextPane,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\antlr\LexerFrame.java,0.0
src\test\UberTestCaseJavaSourceCodehausPackages.java,UberTestCaseJavaSourceCodehausPackages,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\UberTestCaseJavaSourceCodehausPackages.java,0.0
src\test\JavaSourceCodehausPackagesSuite.java,JavaSourceCodehausPackagesSuite,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\JavaSourceCodehausPackagesSuite.java,0.0
src\main\groovy\ui\text\StructuredSyntaxHandler.java,groovy.ui.text.StructuredSyntaxHandler,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\ui\text\StructuredSyntaxHandler.java,0.0
src\main\org\codehaus\groovy\runtime\dgmimpl\arrays\DoubleArrayPutAtMetaMethod.java,org.codehaus.groovy.runtime.dgmimpl.arrays.DoubleArrayPutAtMetaMethod,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\dgmimpl\arrays\DoubleArrayPutAtMetaMethod.java,1.0
src\main\groovy\lang\GroovyRuntimeException.java,groovy.lang.GroovyRuntimeException,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\GroovyRuntimeException.java,0.0
src\main\org\codehaus\groovy\control\Phases.java,org.codehaus.groovy.control.Phases,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\Phases.java,0.0
src\main\org\codehaus\groovy\runtime\ReflectionMethodInvoker.java,org.codehaus.groovy.runtime.ReflectionMethodInvoker,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\ReflectionMethodInvoker.java,0.0
src\test\groovy\lang\RangeTestSuite.java,groovy.lang.RangeTestSuite,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\lang\RangeTestSuite.java,0.0
src\test\groovy\lang\IntRangeTest.java,groovy.lang.IntRangeTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\lang\IntRangeTest.java,0.0
src\test\groovy\lang\ShortRangeTest.java,groovy.lang.ShortRangeTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\lang\ShortRangeTest.java,0.0
src\test\groovy\lang\IntegerRangeTest.java,groovy.lang.IntegerRangeTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\lang\IntegerRangeTest.java,0.0
src\test\groovy\lang\LongRangeTest.java,groovy.lang.LongRangeTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\lang\LongRangeTest.java,0.0
src\test\groovy\lang\FloatRangeTest.java,groovy.lang.FloatRangeTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\lang\FloatRangeTest.java,0.0
src\test\groovy\lang\BigDecimalRangeTest.java,groovy.lang.BigDecimalRangeTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\lang\BigDecimalRangeTest.java,0.0
src\test\groovy\lang\CharacterRangeTest.java,groovy.lang.CharacterRangeTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\lang\CharacterRangeTest.java,0.0
src\test\groovy\lang\RangeTest.java,groovy.lang.RangeTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\lang\RangeTest.java,0.0
src\main\org\codehaus\groovy\tools\javac\JavaAwareResolveVisitor.java,org.codehaus.groovy.tools.javac.JavaAwareResolveVisitor,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\tools\javac\JavaAwareResolveVisitor.java,0.0
src\main\org\codehaus\groovy\control\CompilationUnit.java,org.codehaus.groovy.control.CompilationUnit,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\CompilationUnit.java,1.0
src\main\org\codehaus\groovy\control\ResolveVisitor.java,org.codehaus.groovy.control.ResolveVisitor,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\ResolveVisitor.java,1.0
src\main\org\codehaus\groovy\reflection\CachedMethod.java,org.codehaus.groovy.reflection.CachedMethod,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\reflection\CachedMethod.java,0.0
src\main\org\codehaus\groovy\runtime\CurriedClosure.java,org.codehaus.groovy.runtime.CurriedClosure,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\CurriedClosure.java,0.0
src\main\groovy\lang\GroovyObjectSupport.java,groovy.lang.GroovyObjectSupport,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\GroovyObjectSupport.java,0.0
src\main\groovy\lang\MissingPropertyException.java,groovy.lang.MissingPropertyException,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\MissingPropertyException.java,0.0
src\main\org\codehaus\groovy\reflection\ParameterTypes.java,org.codehaus.groovy.reflection.ParameterTypes,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\reflection\ParameterTypes.java,1.0
src\test\groovy\tree\NodePrinterTest.java,groovy.tree.NodePrinterTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\tree\NodePrinterTest.java,0.0
src\test\groovy\util\EvalTest.java,groovy.util.EvalTest,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\test\groovy\util\EvalTest.java,0.0
src\main\groovy\util\Eval.java,groovy.util.Eval,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\util\Eval.java,0.0
experimental\groovy\lang\NewMetaClass.java,groovy.lang.NewMetaClass,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\experimental\groovy\lang\NewMetaClass.java,0.0
src\main\org\codehaus\groovy\control\ParserPluginFactory.java,org.codehaus.groovy.control.ParserPluginFactory,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\control\ParserPluginFactory.java,0.0
src\main\org\codehaus\groovy\antlr\AntlrParserPluginFactory.java,org.codehaus.groovy.antlr.AntlrParserPluginFactory,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\antlr\AntlrParserPluginFactory.java,0.0
src\main\groovy\xml\NamespaceBuilder.java,groovy.xml.NamespaceBuilder,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\xml\NamespaceBuilder.java,0.0
src\main\groovy\util\BuilderSupport.java,groovy.util.BuilderSupport,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\util\BuilderSupport.java,0.0
src\main\groovy\xml\NamespaceBuilderSupport.java,groovy.xml.NamespaceBuilderSupport,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\xml\NamespaceBuilderSupport.java,0.0
src\main\org\codehaus\groovy\GroovyBugError.java,org.codehaus.groovy.GroovyBugError,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\GroovyBugError.java,0.0
src\main\groovy\servlet\GroovyServlet.java,groovy.servlet.GroovyServlet,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\servlet\GroovyServlet.java,1.0
src\main\groovy\util\GroovyScriptEngine.java,groovy.util.GroovyScriptEngine,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\util\GroovyScriptEngine.java,0.0
src\main\groovy\util\ResourceException.java,groovy.util.ResourceException,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\util\ResourceException.java,0.0
src\main\groovy\util\ScriptException.java,groovy.util.ScriptException,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\util\ScriptException.java,0.0
src\main\org\codehaus\groovy\runtime\GroovyCategorySupport.java,org.codehaus.groovy.runtime.GroovyCategorySupport,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\org\codehaus\groovy\runtime\GroovyCategorySupport.java,1.0
src\main\groovy\servlet\AbstractHttpServlet.java,groovy.servlet.AbstractHttpServlet,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\servlet\AbstractHttpServlet.java,0.0
src\main\groovy\servlet\ServletBinding.java,groovy.servlet.ServletBinding,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\servlet\ServletBinding.java,1.0
src\main\groovy\servlet\ServletCategory.java,groovy.servlet.ServletCategory,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\servlet\ServletCategory.java,0.0
src\main\groovy\lang\SpreadMap.java,groovy.lang.SpreadMap,v1.6.BETA1,RELATIVE:\groovy\groovy-1.6.BETA1\src\main\groovy\lang\SpreadMap.java,0.0
