@relation flume-1.5.0.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA. numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
1.0,1,2.61057724333164,2.1559130951758303,3,0.0,3,3.0,2,1,0,3,3,6,3,0,3,4,12,8,2,0,2,0,0,0,3,3,0,2,0,0,1,0.166666666666667,0.0,0,0,0,0,0,0,7,7,0,FALSE
3.0,7,6.83385316273545,5.22079465363239,2,2.0,18,16.0,5,5,0,6,6,6,6,2,4,5,758,507,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,4,5,4,37,0,37,TRUE
1.4,3,3.69026039096838,3.5589532100053103,4,0.8,7,5.4,4,4,0,5,5,5,5,0,5,4,37,23,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,4,3,0,0,0,FALSE
1.0,1,4.06148218672077,1.75,4,0.0,4,1.5,14,14,0,4,4,4,4,1,3,2,23,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,14,2,0,0,0,FALSE
1.0,1,4.60581931763875,2.72192809488736,2,0.0,2,3.0,5,0,0,2,2,13,2,0,2,2,48,25,1,0,1,1,1,0,1,11,1,1,0,0,1,0.111111111111111,0.0769230769230769,0,0,0,2,0,0,4,4,0,FALSE
1.0,1,4.6607864243301,3.6692750707107096,4,0.0,4,3.5,6,1,0,4,4,15,4,1,3,3,58,32,1,0,1,1,1,0,3,11,1,1,0,0,1,0.152777777777778,0.0666666666666667,0,0,0,3,1,1,6,6,0,FALSE
1.0,1,2.8553885422075296,1.75,4,0.0,4,1.5,4,4,0,4,4,4,4,1,3,2,12,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,2,0,0,0,FALSE
1.0,1,3.1820058147602097,1.75,4,0.0,4,1.5,6,6,0,4,4,4,4,1,3,2,14,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,2,0,0,0,FALSE
1.4,2,4.9676335545156,4.59542839889544,3,0.489897948556636,7,6.6,6,1,0,5,5,15,5,0,5,4,84,44,1,0,1,2,2,0,3,10,2,1,0,0,1,0.18055555555555605,0.133333333333333,0,0,0,6,1,1,16,7,9,FALSE
1.55555555555556,4,4.323732369265589,5.30227592283402,7,1.06574033851394,14,6.33333333333333,8,3,0,9,9,20,9,1,8,6,63,42,1,0,1,1,1,0,8,11,1,1,0,0,1,0.175925925925926,0.05,0,0,0,6,3,3,29,8,21,FALSE
1.0,1,4.5093015646001104,3.36609132911919,4,0.0,4,3.0,6,1,0,4,4,15,4,1,3,3,50,28,1,0,1,1,1,0,3,11,1,1,0,0,1,0.4861111111111111,0.0666666666666667,0,0,0,2,1,1,4,4,0,FALSE
1.0,1,3.02698683335929,1.75,4,0.0,4,1.5,5,5,0,4,4,4,4,1,3,2,13,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,2,0,0,0,FALSE
1.0,1,3.9754180179138303,1.75,4,0.0,4,1.5,13,13,0,4,4,4,4,1,3,2,21,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,2,0,0,0,FALSE
2.8333333333333304,8,5.18976677619216,5.83248973361527,3,2.5440562537456204,17,14.166666666666698,7,2,0,6,6,17,6,1,5,5,137,79,1,0,1,1,1,0,5,11,1,1,0,0,1,0.166666666666667,0.0588235294117647,1,1,0,11,2,2,44,7,37,TRUE
1.0,1,3.9754180179138303,1.75,4,0.0,4,1.5,13,13,0,4,4,4,4,1,3,2,21,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,2,0,0,0,FALSE
1.0,1,2.0,3.8812994288310496,1,0.0,1,25.0,0,0,0,1,1,1,1,0,1,0,28,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,13,0,13,FALSE
1.0,1,2.58496250072116,2.8731406795131296,1,0.0,1,6.0,0,0,0,1,1,1,1,0,1,0,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,9,0,9,FALSE
1.0,1,2.66449777920046,2.25656476213095,3,0.0,3,3.0,1,1,0,3,3,3,3,0,3,4,12,8,1,1,1,0,0,0,3,0,0,1,2,2,1,0.125,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.66449777920046,2.25656476213095,3,0.0,3,3.0,2,1,0,3,3,6,3,0,3,4,12,8,2,0,2,0,0,0,3,3,0,2,0,0,1,0.166666666666667,0.0,0,0,0,0,0,0,7,7,0,FALSE
1.0,1,1.5,0.0,1,0.0,1,2.0,1,1,0,1,1,1,1,1,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.16666666666667,2,3.83339691173971,4.186638926325831,10,0.37267799624996506,14,3.6666666666666696,2,2,0,12,12,12,12,0,12,10,49,32,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
1.375,4,5.2464720646305985,4.63327575114034,7,0.992156741649222,11,6.625,8,8,0,8,8,8,8,0,8,3,105,67,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,4,5,5,2,0,2,FALSE
1.6666666666666698,3,2.56544837182083,3.17960213244418,2,0.942809041582063,5,6.66666666666667,1,1,1,2,3,3,3,0,3,2,23,16,0,1,0,0,0,0,3,0,0,0,2,2,0,0.0,0.0,0,0,0,5,0,0,2,0,2,FALSE
1.0,1,1.58496250072116,0.91829583405449,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.64643934467102,0.0,1,0.0,1,1.0,0,0,0,1,1,1,1,1,0,0,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,2.12808527889139,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,3.8404025467025096,3.84566314985138,8,0.0,8,2.875,2,2,0,8,8,8,8,0,8,2,34,18,0,3,0,14,0,14,8,0,0,0,9,14,0,0.0,0.0,3,0,3,2,2,2,0,0,0,FALSE
1.6666666666666698,4,3.56330723590509,4.04070055378493,4,1.10554159678513,10,6.16666666666667,2,2,0,6,6,6,6,2,4,4,45,29,0,1,0,0,0,0,6,0,0,0,2,2,0,0.0,0.0,0,0,0,2,2,2,2,0,2,FALSE
1.4,4,3.84922391239062,3.9669980741522894,4,1.35646599662505,7,6.2,4,2,0,5,5,13,5,2,3,1,39,24,1,2,1,4,0,4,5,8,0,1,3,5,1,0.138888888888889,0.0,1,0,1,5,1,1,6,0,6,FALSE
1.06666666666667,2,4.550927790204639,4.73241221727621,10,0.7717224601860151,16,6.4,2,2,0,15,15,15,15,10,5,7,108,66,0,1,0,14,0,14,15,0,0,0,4,4,0,0.0,0.0,6,0,6,3,1,1,12,0,12,FALSE
4.75,16,4.4528195311147805,5.78252194577631,5,5.35607132140714,38,22.25,3,3,0,8,8,8,8,1,7,12,185,134,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,10,2,2,41,0,41,TRUE
2.6666666666666696,5,3.58418371977919,5.09068753622211,1,1.6996731711976,8,15.666666666666698,1,1,3,0,3,3,3,1,2,7,51,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,9,1,1,16,0,16,TRUE
2.42857142857143,11,3.97878797991124,5.08113474007304,6,3.49927106111883,17,14.4285714285714,1,1,6,1,7,7,7,1,6,14,105,62,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,4,0,4,FALSE
3.0,4,3.87966400490259,4.4694984092159915,0,1.0,6,15.5,1,1,0,2,2,2,2,0,2,6,38,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,9,0,9,TRUE
3.71428571428571,16,5.988367099442071,5.622196160291718,4,5.11899224776255,26,19.2857142857143,22,18,0,7,7,17,7,3,4,10,268,174,2,1,2,3,3,0,4,10,3,2,1,1,1,0.254700854700855,0.3529411764705879,1,1,0,6,12,6,31,3,28,TRUE
5.0,10,4.49980532603722,5.147130647954089,0,3.55902608401044,15,21.0,13,11,0,3,3,9,3,0,3,3,83,55,1,0,1,0,0,0,3,6,0,1,0,0,1,0.125,0.0,0,0,0,4,11,4,25,10,15,FALSE
1.8333333333333304,4,4.31167981489145,4.8677576796920095,3,1.06718737290547,11,9.0,7,5,0,6,6,11,6,0,6,4,88,54,1,0,1,3,3,0,3,5,3,1,0,0,1,0.25,0.272727272727273,0,0,0,7,5,3,34,3,31,FALSE
2.3333333333333304,4,3.7943360657504495,4.5635278820110186,1,1.24721912892465,7,7.66666666666667,5,3,0,3,3,9,3,0,3,3,31,21,1,0,1,0,0,0,3,6,0,1,0,0,1,0.125,0.0,0,0,0,3,3,2,5,3,2,FALSE
7.5,9,4.26847275163112,6.081576699020902,0,1.5,30,37.75,10,10,1,3,4,4,4,3,1,9,164,105,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,10,6,3,13,0,13,FALSE
4.615384615384619,11,5.81345576463603,6.715714112419009,0,3.22343489842415,60,22.384615384615397,19,19,0,13,13,13,13,8,5,23,430,287,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,18,16,9,29,0,29,TRUE
1.75,3,3.64643934467101,4.436260027531532,2,0.82915619758885,7,6.5,1,1,0,4,4,4,4,0,4,2,32,19,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,0,0,0,FALSE
2.5,3,3.4632805178108104,3.8879006070846303,0,0.5,10,8.0,0,0,4,0,4,4,4,0,4,8,34,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,4,0,4,FALSE
4.0,7,3.73215889136457,4.82982669378837,1,3.0,8,16.0,4,4,2,0,2,2,2,0,2,4,39,28,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,2,0,0,0,FALSE
5.14285714285714,27,3.74945043226488,5.16492647803502,8,8.069848138570629,72,18.6428571428571,3,3,14,0,14,14,14,2,12,50,283,156,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,2,9,0,9,TRUE
1.125,2,3.48171457298607,3.7481774047267504,7,0.33071891388307395,9,3.75,4,4,0,8,8,8,8,0,8,1,36,25,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,2,0,0,0,FALSE
2.0,2,2.58496250072116,2.8731406795131296,0,0.0,2,4.0,0,0,0,1,1,1,1,0,1,1,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.07142857142857,2,4.45082650068666,4.88823367096246,13,0.257539376818856,15,3.28571428571429,16,7,0,14,14,26,14,0,14,5,72,39,1,0,1,0,0,0,14,12,0,1,0,0,1,0.155555555555556,0.0,0,0,0,1,7,1,32,32,0,FALSE
1.0,1,1.92192809488736,2.52164063634332,1,0.0,1,3.0,9,0,0,1,1,13,1,1,0,1,5,3,1,0,1,0,0,0,1,12,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,4,4,0,FALSE
2.06666666666667,5,5.67502706632164,6.133968372793,7,1.33998341614945,31,11.066666666666698,22,22,0,15,15,15,15,6,9,17,222,161,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,5,13,6,21,0,21,FALSE
1.6666666666666698,4,4.956456851257009,5.4584689632326295,7,0.942809041582063,20,8.5,9,9,0,12,12,12,12,5,7,10,126,80,0,1,0,0,0,0,12,0,0,0,5,5,0,0.0,0.0,0,0,0,1,8,5,0,0,0,TRUE
1.0,1,3.9500637564362098,2.52192809488736,4,0.0,4,1.5,4,4,0,4,4,4,4,1,3,2,12,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,4,2,0,0,0,FALSE
1.0,1,4.61990257979396,4.809397528383808,19,0.0,19,3.0,18,9,0,19,19,31,19,0,19,3,90,48,1,0,1,0,0,0,19,12,0,1,0,0,1,0.158333333333333,0.0,0,0,0,1,9,1,42,42,0,FALSE
1.0,1,1.92192809488736,2.52164063634332,1,0.0,1,3.0,9,0,0,1,1,13,1,1,0,1,5,3,1,0,1,0,0,0,1,12,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,4,4,0,FALSE
1.0,1,4.60601527962073,4.84659898033757,17,0.0,17,3.0,17,8,0,17,17,29,17,0,17,4,81,43,1,0,1,0,0,0,17,12,0,1,0,0,1,0.15740740740740694,0.0,0,0,0,1,8,1,39,39,0,FALSE
2.0,3,5.31732855068902,4.45562109732863,1,0.8164965809277259,6,9.0,5,5,0,3,3,3,3,0,3,3,76,52,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,3,3,3,0,3,FALSE
8.0,8,3.45281953111478,5.09593469770087,0,0.0,8,39.0,2,2,1,0,1,1,1,0,1,2,44,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
2.0,3,4.7532107297340715,4.459448715237401,2,0.8944271909999159,10,7.2,4,4,0,5,5,5,5,1,4,6,70,46,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,2,0,0,0,FALSE
2.0,2,2.72192809488736,3.7834959231634,0,0.0,4,8.0,0,0,2,0,2,2,2,1,1,3,18,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,TRUE
2.0,3,3.36371327575019,4.0628889333490585,2,0.8164965809277259,12,6.66666666666667,1,1,0,6,6,6,6,0,6,3,47,31,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
1.0,1,3.964889451733241,2.4182958340544904,4,0.0,4,1.5,6,6,0,4,4,4,4,1,3,2,15,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,10,6,2,0,0,0,FALSE
2.4,6,5.71329112454129,4.974178971459179,3,1.95959179422654,12,8.8,5,5,0,5,5,5,5,1,4,4,124,80,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,3,5,4,0,0,0,FALSE
1.0,1,3.5724694587701404,4.39031953111478,3,0.0,3,4.0,1,1,0,3,3,3,3,0,3,3,19,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,2,0,2,FALSE
1.0,1,3.32323142879762,2.9139770731827497,3,0.0,3,2.3333333333333304,0,0,0,3,3,3,3,0,3,3,13,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,FALSE
2.0,4,4.810103650577111,4.009436652912299,3,1.26491106406735,10,6.8,3,3,0,5,5,5,5,1,4,4,67,40,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,0,0,0,FALSE
1.4,2,4.6805956326719205,3.8063072069333,3,0.489897948556636,7,4.8,4,4,0,5,5,5,5,1,4,5,61,40,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,2,0,0,0,FALSE
1.4,2,4.1891254781167,4.11889019765105,3,0.489897948556636,7,4.4,1,1,0,5,5,5,5,1,4,3,45,27,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,FALSE
2.0,5,3.51789414761962,4.46304751927223,3,1.54919333848297,10,7.6,3,3,5,0,5,5,5,0,5,11,44,27,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,0,0,0,FALSE
1.0,1,2.59958123064606,2.25,4,0.0,4,3.0,1,1,0,4,4,4,4,0,4,4,15,10,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.72721700146248,0.0,2,0.0,2,0.0,6,6,0,2,2,2,2,0,2,1,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,1,0,0,0,FALSE
2.1111111111111103,9,5.388823377606291,5.68994213643641,7,2.51415744421884,19,13.2222222222222,7,7,0,9,9,9,9,0,9,9,269,164,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,7,6,5,2,0,2,FALSE
0.8,2,4.53962445760397,5.20757545363682,9,0.6,8,3.7,3,3,0,10,10,10,10,3,7,4,51,29,0,1,0,4,0,4,10,0,0,0,2,2,0,0.0,0.0,0,0,0,3,3,3,6,0,6,FALSE
1.85714285714286,3,5.57890241815493,5.894579587281281,3,0.832993127835043,13,9.285714285714286,14,14,0,7,7,7,7,2,5,3,141,89,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,7,13,10,13,0,13,TRUE
0.0,0,2.40563906222957,0.0,0,0.0,0,0.0,4,4,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0,FALSE
1.14285714285714,2,4.46843819111138,4.01782485800343,6,0.349927106111883,8,3.0,5,5,0,7,7,7,7,1,6,3,42,23,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,2,3,3,3,0,3,FALSE
1.0,1,2.3219280948873595,0.0,2,0.0,2,0.0,3,3,0,2,2,2,2,0,2,1,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0,FALSE
2.14285714285714,5,4.23399790783883,5.2439407456915985,3,1.3552618543578798,15,12.285714285714299,6,6,1,6,7,7,7,1,6,5,97,67,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,1,5,5,1,0,1,FALSE
7.0,7,2.75,4.75304935420484,0,0.0,7,43.0,1,1,1,0,1,1,1,0,1,7,47,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,6,1,1,9,0,9,TRUE
1.0,1,3.3176400059662203,2.4182958340544904,4,0.0,4,1.5,4,4,0,4,4,4,4,0,4,2,12,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,4,2,0,0,0,FALSE
7.0,7,2.75,4.75304935420484,0,0.0,7,43.0,1,1,1,0,1,1,1,0,1,7,47,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,5,1,1,9,0,9,TRUE
1.0,1,3.483074189428569,2.4182958340544904,4,0.0,4,1.5,5,5,0,4,4,4,4,0,4,2,13,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,6,5,2,0,0,0,FALSE
1.0,1,4.14792069643375,3.125,4,0.0,4,3.0,5,2,0,4,4,12,4,4,0,2,30,16,1,0,1,2,2,0,2,8,2,1,0,0,1,0.17777777777777806,0.166666666666667,0,0,0,1,2,2,0,0,0,FALSE
1.14285714285714,2,4.46843819111138,4.07967864988297,6,0.349927106111883,8,3.14285714285714,5,5,0,7,7,7,7,1,6,3,43,24,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,2,3,3,3,0,3,FALSE
2.125,5,4.69656991928183,5.267639448862701,3,1.26861144563653,17,8.875,9,9,0,8,8,8,8,2,6,3,94,64,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,4,6,4,13,0,13,TRUE
2.0,5,4.99056605556543,5.928160666685492,9,1.36626010212795,30,9.53333333333333,14,14,0,15,15,15,15,2,13,14,171,122,1,0,1,8,8,0,7,0,8,1,0,0,1,0.4791666666666671,0.5333333333333329,0,0,0,2,7,7,0,0,0,TRUE
0.0,0,3.56109684083665,3.02192809488736,8,0.0,0,1.0,0,0,0,8,8,8,8,0,8,4,16,9,0,1,0,24,0,24,8,0,0,0,3,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.0,9,5.405442154926139,6.25017668273861,3,2.3354968324845697,33,15.727272727272696,13,10,0,11,11,19,11,5,6,8,195,129,1,1,1,3,1,2,10,8,1,1,2,2,1,0.521885521885522,0.0526315789473684,2,2,0,12,7,7,40,14,26,FALSE
1.0,1,3.8199586055231,4.0251327245427,9,0.0,9,3.11111111111111,3,3,0,9,9,9,9,0,9,2,40,23,0,3,0,13,0,13,9,0,0,0,13,17,0,0.0,0.0,11,0,11,2,2,2,0,0,0,FALSE
1.4,2,3.57262366389516,3.97878797991124,3,0.489897948556636,7,4.6,2,2,0,5,5,5,5,1,4,1,31,21,0,1,0,3,0,3,5,0,0,0,2,2,0,0.0,0.0,0,0,0,2,2,2,0,0,0,FALSE
1.14285714285714,2,3.97791687469364,4.37899198690006,6,0.349927106111883,8,3.4285714285714306,3,3,0,7,7,7,7,1,6,3,35,20,0,1,0,7,0,7,7,0,0,0,3,3,0,0.0,0.0,0,0,0,3,2,2,2,0,2,FALSE
1.0,1,3.4182958340544904,2.94770277922009,1,0.0,1,4.0,14,1,0,1,1,15,1,1,0,1,8,5,2,0,2,1,1,0,0,14,1,2,0,0,1,0.0222222222222222,0.133333333333333,0,0,0,2,1,1,6,0,6,FALSE
3.0,4,3.87966400490259,4.56254052822127,0,1.0,6,16.5,1,1,0,2,2,2,2,0,2,6,40,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,9,0,9,TRUE
1.0,1,4.12672906992225,4.35455244495229,7,0.0,7,3.85714285714286,2,2,0,7,7,7,7,0,7,3,39,21,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,6,1,1,0,0,0,FALSE
4.25,6,5.352925319063889,5.642437342295098,0,1.7853571071357095,17,21.75,12,10,0,4,4,8,4,1,3,6,139,95,1,0,1,1,1,0,3,4,1,1,0,0,1,0.19166666666666696,0.125,0,0,0,6,6,5,17,2,15,FALSE
2.5,4,5.0112948110992805,5.30662093296799,2,1.5,10,13.75,11,9,0,4,4,7,4,0,4,3,126,77,1,0,1,2,2,0,2,3,2,1,0,0,1,0.244444444444444,0.28571428571428603,0,0,0,8,8,2,23,4,19,FALSE
4.0,4,3.27761343681912,4.39740761970092,0,0.0,4,24.0,4,1,0,1,1,10,1,0,1,1,29,19,1,0,1,0,0,0,1,9,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,6,1,1,6,1,5,FALSE
1.6666666666666698,5,4.3636085007312415,5.29972695554189,5,1.4907119849998602,10,10.0,9,6,0,6,6,12,6,0,6,2,73,54,1,0,1,3,3,0,3,6,3,1,0,0,1,0.347222222222222,0.25,0,0,0,7,2,2,32,11,21,FALSE
2.77777777777778,9,5.1722336752199904,6.08694683187237,5,2.69887951144247,25,18.111111111111104,17,14,0,9,9,17,9,0,9,8,184,126,1,0,1,1,1,0,8,8,1,1,0,0,1,0.185185185185185,0.0588235294117647,1,1,0,11,8,8,61,7,54,FALSE
1.25,2,4.00162916738782,3.93924060396202,3,0.43301270189221897,5,5.25,3,3,0,4,4,4,4,0,4,4,28,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,7,2,2,14,0,14,FALSE
4.5,5,3.72548055699787,5.08907375568455,0,0.5,9,33.5,2,2,2,0,2,2,2,0,2,10,74,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,6,2,2,29,0,29,TRUE
1.0,1,2.8073549220576,3.7256507561120897,1,0.0,1,7.0,13,0,0,1,1,15,1,1,0,1,10,5,2,0,2,1,1,0,0,14,1,2,0,0,1,0.0222222222222222,0.133333333333333,0,0,0,4,0,0,6,0,6,FALSE
1.0,1,1.5,0.0,1,0.0,1,3.0,5,0,0,1,1,17,1,0,1,0,6,3,1,0,1,0,0,0,1,16,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,1,1,0,FALSE
1.33333333333333,3,2.72192809488736,3.1556390622295694,2,1.24721912892465,4,5.0,5,0,0,3,3,19,3,1,2,0,18,11,1,1,1,1,0,1,3,16,0,1,2,2,1,0.125,0.0,1,0,1,3,0,0,8,3,5,FALSE
1.0,1,3.79980087635729,4.15370169605735,9,0.0,9,3.22222222222222,3,3,0,9,9,9,9,0,9,2,41,23,0,2,0,17,0,17,9,0,0,0,18,19,0,0.0,0.0,17,0,17,2,3,3,0,0,0,FALSE
3.2,8,5.996264002606631,6.9672335442590585,2,2.18174242292714,32,22.7,28,25,1,9,10,17,10,4,6,11,329,204,1,1,1,2,2,0,8,7,2,1,1,1,1,0.38888888888888895,0.11764705882352902,3,1,2,10,21,6,85,14,71,TRUE
1.125,3,4.8059197880818205,5.00917436609215,13,0.85695682505013,18,4.8125,5,5,0,16,16,16,16,6,10,8,92,55,0,2,0,10,0,10,16,0,0,0,3,8,0,0.0,0.0,2,0,2,4,5,5,0,0,0,FALSE
3.0,4,3.87966400490259,4.56254052822127,0,1.0,6,16.5,1,1,0,2,2,2,2,0,2,6,40,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,9,0,9,TRUE
1.0,1,3.10689059560852,3.9653115322251,5,0.0,5,4.6,2,1,0,5,5,8,5,0,5,0,30,20,1,0,1,0,0,0,5,3,0,1,0,0,1,0.138888888888889,0.0,0,0,0,3,1,1,5,3,2,FALSE
2.6666666666666696,5,6.3963610141892016,5.411573987495201,1,1.6996731711976,8,19.3333333333333,16,13,0,3,3,11,3,0,3,2,274,182,1,0,1,1,1,0,2,8,1,1,0,0,1,0.148148148148148,0.0909090909090909,1,1,0,5,9,8,47,4,43,FALSE
0.0,0,3.36852252772821,0.0,0,0.0,0,0.0,13,13,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8,1,0,0,0,FALSE
2.8,6,6.59566291572661,6.048339463767519,3,2.2271057451320098,14,20.4,17,14,0,5,5,12,5,0,5,4,336,232,1,0,1,2,2,0,3,7,2,1,0,0,1,0.365740740740741,0.166666666666667,1,1,0,7,10,9,47,5,42,TRUE
3.25,9,6.0576133656157305,5.640311861260541,2,3.34477204006491,13,22.75,13,10,0,4,4,13,4,0,4,5,234,178,1,0,1,0,0,0,4,9,0,1,0,0,1,0.133333333333333,0.0,2,2,0,6,7,7,23,3,20,TRUE
