@relation tika-1.9.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
4.0,5,3.47017552146435,4.54266817099827,0,1.0,8,13.5,2,2,2,0,2,2,2,0,2,2,42,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.5,2,2.66353275480426,2.53063906222957,1,0.5,3,4.0,1,1,0,2,2,2,2,0,2,3,11,8,1,1,1,0,0,0,2,0,0,1,1,1,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.94,5,4.430879962098072,5.14548740254817,18,0.94678403028357,97,6.92,2,2,49,1,50,50,50,0,50,93,356,218,0,0,0,0,0,0,50,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.6,3,3.99400406561609,4.1931652425044605,5,0.6633249580710799,16,6.0,5,5,0,10,10,10,10,1,9,7,75,47,1,0,1,0,0,0,10,0,0,1,0,0,1,0.15151515151515196,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.9375,4,4.313896066457451,4.37044939069358,9,1.1973277537917502,31,6.875,7,7,0,16,16,16,16,3,13,13,128,85,1,0,1,0,0,0,16,0,0,1,0,0,1,0.156862745098039,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.96866578191776,2.11328333429487,3,0.0,3,2.0,1,1,0,3,3,3,3,0,3,5,12,5,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.61538461538462,3,3.8423019490971297,4.05162007240233,6,0.624926031125843,21,6.076923076923079,0,0,0,13,13,13,13,3,10,17,90,53,1,2,1,4,0,4,13,0,0,1,3,4,1,0.154761904761905,0.0,6,0,6,0,0,0,0,0,0,FALSE
1.0,1,3.0391486719030696,2.82218195864287,3,0.0,3,3.3333333333333304,2,1,0,3,3,5,3,0,3,2,14,9,2,0,2,0,0,0,3,2,0,2,0,0,1,0.166666666666667,0.0,0,0,0,0,0,0,3,3,0,FALSE
1.6666666666666698,3,4.06026203912038,3.94216190901425,3,0.7453559924999301,10,5.16666666666667,1,1,1,5,6,18,6,1,5,5,35,22,2,1,2,2,1,1,5,12,1,2,1,1,1,0.544159544159544,0.111111111111111,0,0,0,1,1,1,8,2,6,FALSE
1.75,4,4.53763508744351,4.78854602186484,5,0.82915619758885,21,9.16666666666667,8,8,0,12,12,12,12,4,8,18,127,74,1,0,1,0,0,0,12,0,0,1,0,0,1,0.153846153846154,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.1666666666666696,5,4.0029100796497294,4.62487951667174,3,1.46249406456535,13,9.0,2,2,0,6,6,6,6,0,6,5,59,36,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,6,0,6,FALSE
1.75,8,5.04983651036747,5.89807735791588,21,1.4142135623731005,56,7.46875,8,7,14,18,32,46,32,3,29,31,254,165,3,0,3,4,4,0,28,14,4,3,0,0,1,0.482120051085568,0.260869565217391,4,4,0,5,2,2,43,19,24,FALSE
1.84615384615385,6,4.2756522125930605,5.5700109838735115,9,1.51129866956835,24,7.61538461538462,10,10,8,5,13,13,13,1,12,9,116,81,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,2,8,3,8,0,8,FALSE
1.85714285714286,7,5.20006073096688,5.19241328448592,9,1.59719141249985,26,8.28571428571429,6,6,0,14,14,14,14,4,10,12,210,154,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,4,2,2,21,0,21,FALSE
3.5625,10,5.83487290357437,6.578947377436769,3,2.34437491668888,57,17.5625,15,15,2,14,16,16,16,4,12,20,422,318,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,4,6,4,34,0,34,FALSE
1.0,1,2.9735572622751896,2.8199578985571496,5,0.0,5,3.2,5,1,0,5,5,30,5,0,5,2,19,13,3,1,3,0,0,0,5,25,0,3,3,3,1,0.208333333333333,0.0,0,0,0,3,1,1,5,0,5,FALSE
1.33333333333333,3,4.15249259451568,4.44638754339921,7,0.666666666666667,12,4.33333333333333,3,3,0,9,9,9,9,2,7,5,47,32,1,0,1,0,0,0,9,0,0,1,0,0,1,0.15,0.0,0,0,0,2,1,1,5,0,5,FALSE
1.3076923076923102,3,3.7598249848015497,4.245131317076661,10,0.6056929133855239,17,4.692307692307692,4,4,0,13,13,13,13,2,11,18,70,51,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,10,0,10,TRUE
1.0,1,3.56189761816977,4.67040814168917,5,0.0,5,6.2,1,1,1,4,5,5,5,1,4,7,34,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,3,0,3,FALSE
2.3333333333333304,5,3.9434651896016497,5.1694310050422185,2,1.8856180831641296,7,10.0,0,0,0,3,3,3,3,0,3,9,33,25,0,1,0,0,0,0,3,0,0,0,1,1,0,0.0,0.0,1,0,1,3,0,0,5,0,5,FALSE
2.25,3,3.7333716642707,5.4139941281475314,1,0.82915619758885,9,11.5,6,6,0,4,4,4,4,0,4,6,58,38,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,5,3,5,0,5,FALSE
2.5,4,3.33291876080245,5.4933005620028,1,1.1180339887498898,10,12.5,5,5,0,4,4,4,4,0,4,6,60,39,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,4,2,7,0,7,FALSE
1.85714285714286,3,3.784326174838661,5.07213705479508,4,0.9897433186107868,13,8.0,8,8,0,7,7,7,7,1,6,10,65,49,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,1,7,1,4,0,4,FALSE
1.57142857142857,4,3.45830254067797,5.20423127572228,5,1.04978131833565,11,7.28571428571429,4,4,0,7,7,10,7,3,4,10,59,39,1,0,1,0,0,0,7,3,0,1,0,0,1,0.145833333333333,0.0,1,1,0,1,4,1,5,5,0,FALSE
0.0,0,2.8393538721672003,2.6873230684749903,3,0.0,0,1.0,0,0,0,3,3,3,3,0,3,5,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
0.0,0,2.9989462192767,0.0,0,0.0,0,0.0,9,9,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,9,2,0,0,0,FALSE
0.0,0,3.0637653770279103,0.0,0,0.0,0,0.0,15,15,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,15,1,0,0,0,FALSE
0.0,0,2.12808527889139,0.0,0,0.0,0,0.0,3,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0,FALSE
0.0,0,3.04643934467102,0.0,0,0.0,0,0.0,4,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,4,2,0,0,0,FALSE
0.0,0,3.59167278502716,0.0,0,0.0,0,0.0,21,21,0,0,0,0,0,0,0,0,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,21,2,0,0,0,FALSE
0.0,0,2.14161952533414,0.0,0,0.0,0,0.0,3,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,1,0,0,0,FALSE
0.0,0,3.1542221846835203,0.0,0,0.0,0,0.0,9,9,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,9,2,0,0,0,FALSE
0.0,0,4.88726215210971,0.0,0,0.0,0,0.0,112,112,0,0,0,0,0,0,0,0,294,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,5,112,2,0,0,0,FALSE
0.0,0,3.71140090879204,0.0,0,0.0,0,0.0,32,32,0,0,0,0,0,0,0,0,47,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,32,2,0,0,0,FALSE
0.0,0,2.40400975732486,0.0,0,0.0,0,0.0,5,5,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,1,0,0,0,FALSE
2.60714285714286,8,4.956316325700652,5.5838983883600415,10,1.71837310338849,73,8.928571428571429,20,20,2,26,28,28,28,4,24,38,284,194,0,1,0,11,0,11,28,0,0,0,1,1,0,0.0,0.0,10,0,10,5,19,4,89,0,89,FALSE
0.0,0,3.53493723156194,0.0,0,0.0,0,0.0,20,20,0,0,0,0,0,0,0,0,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,20,2,0,0,0,FALSE
0.0,0,3.27126319064607,0.0,0,0.0,0,0.0,9,9,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,9,2,0,0,0,FALSE
0.0,0,3.56837505668607,0.0,0,0.0,0,0.0,15,15,0,0,0,0,0,0,0,0,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,15,2,0,0,0,FALSE
0.0,0,1.92192809488736,0.0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
0.0,0,3.47338362394325,0.0,0,0.0,0,0.0,18,18,0,0,0,0,0,0,0,0,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,18,2,0,0,0,FALSE
1.325,7,4.921562758433192,4.96315465154955,35,1.05800519847494,53,4.8,8,8,23,17,40,40,40,5,35,53,215,131,0,0,0,0,0,0,40,0,0,0,0,0,0,0.0,0.0,0,0,0,3,7,6,4,0,4,FALSE
1.25,2,2.92745122496452,3.0136606896881903,3,0.43301270189221897,5,3.75,0,0,0,4,4,4,4,0,4,6,17,9,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,2,0,0,0,0,0,FALSE
0.0,0,3.2732196723355096,0.0,0,0.0,0,0.0,7,7,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,7,2,0,0,0,FALSE
0.0,0,3.2376092092234505,0.0,0,0.0,0,0.0,17,17,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,17,1,0,0,0,FALSE
0.0,0,4.572357801854981,0.0,0,0.0,0,0.0,33,33,0,0,0,0,0,0,0,0,90,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,13,33,2,0,0,0,FALSE
0.0,0,2.28103611255342,0.0,0,0.0,0,0.0,4,4,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,1,0,0,0,FALSE
0.0,0,1.92192809488736,0.0,0,0.0,0,0.0,2,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
0.0,0,3.4461229538636804,0.0,0,0.0,0,0.0,10,10,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,10,2,0,0,0,FALSE
0.0,0,4.37658450686023,0.0,0,0.0,0,0.0,47,47,0,0,0,0,0,0,0,0,104,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,47,1,0,0,0,FALSE
0.0,0,2.8731406795131296,0.0,0,0.0,0,0.0,4,4,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,2,0,0,0,FALSE
0.0,0,3.1206382570747,0.0,0,0.0,0,0.0,8,8,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,8,2,0,0,0,FALSE
0.0,0,3.21897499943338,0.0,0,0.0,0,0.0,8,8,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,8,2,0,0,0,FALSE
1.75,2,4.09579525500093,4.35330801158025,1,0.43301270189221897,7,6.5,1,1,4,0,4,6,4,0,4,7,32,19,1,0,1,0,0,0,4,2,0,1,0,0,1,0.133333333333333,0.0,0,0,0,2,1,1,6,2,4,FALSE
1.0,1,3.7256507561120897,3.17095859334435,2,0.0,2,6.5,0,0,2,0,2,2,2,0,2,0,23,17,0,1,0,0,0,0,2,0,0,0,2,2,0,0.0,0.0,0,0,0,4,0,0,0,0,0,FALSE
5.0,5,3.12192809488736,4.91042863334112,0,0.0,5,20.0,0,0,0,1,1,1,1,0,1,3,23,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,1,FALSE
2.0,3,4.3898980954642886,4.470765917146389,1,0.707106781186548,8,7.25,2,2,4,0,4,6,4,0,4,7,36,22,1,0,1,0,0,0,4,2,0,1,0,0,1,0.133333333333333,0.0,0,0,0,1,2,2,6,2,4,FALSE
4.0,7,3.57781953111478,4.35881933688035,1,3.0,8,15.5,0,0,0,2,2,2,2,1,1,4,34,26,0,1,0,1,0,1,2,0,0,0,1,1,0,0.0,0.0,0,0,0,1,0,0,3,0,3,FALSE
6.0,6,3.02716911844062,2.35221700146248,0,0.0,6,16.0,0,0,0,1,1,1,1,0,1,2,19,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.75,3,2.8553885422075296,3.0558392436106097,2,0.82915619758885,7,5.25,1,1,0,4,4,4,4,0,4,2,24,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,2.3219280948873595,1.58496250072116,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,1,4,3,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.0,4,3.47135448701393,3.8059169383293,3,1.15470053837925,12,6.33333333333333,1,1,6,0,6,6,6,1,5,10,42,34,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.44444444444444,4,4.14031953111478,4.02936043156475,7,0.955813918560292,13,4.888888888888889,4,4,0,9,9,9,9,0,9,6,50,36,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,5,0,5,FALSE
1.4,2,3.7499025061629,4.19649393441652,3,0.489897948556636,7,6.2,6,6,0,5,5,5,5,1,4,7,39,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,3,6,3,9,0,9,FALSE
2.03703703703704,8,4.552550874410099,5.5538701285821785,17,1.7529125283258102,55,8.33333333333333,16,16,12,15,27,27,27,5,22,29,252,177,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,4,0,0,0,FALSE
2.1666666666666696,8,3.58307887773111,4.712033378300791,8,2.0344259359556203,26,6.25,3,3,1,11,12,12,12,0,12,15,82,59,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,1,21,0,21,TRUE
1.89285714285714,6,5.03576738661008,5.66509104992823,13,1.17532019085031,53,5.892857142857139,10,10,1,27,28,28,28,0,28,16,230,157,0,0,0,0,0,0,28,0,0,0,0,0,0,0.0,0.0,0,0,0,3,8,3,16,0,16,FALSE
1.0,1,2.44643934467102,2.18670434591002,2,0.0,2,3.0,0,0,0,2,2,4,2,0,2,3,8,5,2,0,2,0,0,0,2,2,0,2,0,0,1,0.148148148148148,0.0,0,0,0,0,0,0,5,5,0,FALSE
3.2631578947368403,14,5.29074172382247,6.3734297615472615,9,3.3848284612239,62,13.052631578947404,15,15,2,17,19,19,19,1,18,26,267,187,0,0,0,0,0,0,19,0,0,0,0,0,0,0.0,0.0,0,0,0,13,14,7,80,0,80,TRUE
1.44444444444444,3,3.4052208323774,4.999595812605941,6,0.684934889218775,13,7.0,0,0,9,0,9,9,9,0,9,11,65,45,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,16,0,16,FALSE
4.11111111111111,15,5.304019308697031,6.024864547506057,4,4.88636298384356,37,14.0,5,5,0,9,9,9,9,3,6,30,169,118,1,1,1,1,0,1,9,0,0,1,1,1,1,0.15,0.0,2,0,2,8,4,4,55,0,55,FALSE
0.0,0,3.36901392539464,0.0,0,0.0,0,0.0,24,24,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,24,1,0,0,0,FALSE
1.75,3,3.0391486719030696,3.21058659820284,2,0.82915619758885,7,5.25,1,1,0,4,4,4,4,0,4,2,24,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
3.5,7,4.64377448867481,5.08217352949376,2,1.9364916731037096,28,13.375,7,7,0,8,8,8,8,4,4,14,129,86,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,4,4,3,38,0,38,FALSE
8.625,43,4.722543985447981,6.11656620144308,5,13.6192648480012,69,36.875,17,17,0,8,8,8,8,2,6,11,359,265,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,9,2,2,54,0,54,TRUE
1.0,1,2.0,3.37355726227519,1,0.0,1,5.0,1,1,0,1,1,1,1,0,1,3,8,4,0,3,0,1,0,1,1,0,0,0,70,94,0,0.0,0.0,78,0,78,3,0,0,0,0,0,FALSE
1.22222222222222,3,3.2319461881351805,5.1777471894558005,8,0.628539361054709,11,5.77777777777778,7,2,0,9,9,26,9,0,9,14,56,36,2,0,2,1,1,0,8,17,1,2,0,0,1,0.5493827160493829,0.0769230769230769,2,2,0,12,0,0,34,6,28,FALSE
2.1052631578947403,7,4.53196754947764,5.682129547454362,12,1.7135600627473402,40,7.52631578947368,5,4,0,19,19,20,19,4,15,27,149,103,1,1,1,2,0,2,19,1,0,1,4,4,1,0.158333333333333,0.0,3,1,2,12,2,2,36,0,36,FALSE
2.5,7,3.6835423624332297,4.8944627072413605,3,2.59807621135332,10,11.5,5,4,0,4,4,7,4,0,4,11,52,33,2,0,2,1,1,0,3,3,1,2,0,0,1,0.583333333333333,0.28571428571428603,2,2,0,4,3,3,11,0,11,FALSE
1.44444444444444,4,3.8003078486348,4.487058557532469,7,0.955813918560292,13,5.33333333333333,7,2,1,8,9,25,9,1,8,11,54,38,2,0,2,2,2,0,7,16,2,2,0,0,1,0.231481481481481,0.16,0,0,0,5,1,1,26,8,18,FALSE
1.0,1,3.25162916738782,3.9794594465930895,3,0.0,3,4.0,1,0,0,3,3,4,3,1,2,6,14,7,1,1,1,2,0,2,3,1,0,1,2,2,1,0.125,0.0,2,1,1,4,0,0,3,0,3,FALSE
1.0,1,3.1887218755408697,4.13294404498096,2,0.0,2,5.5,3,2,0,2,2,3,2,0,2,5,15,9,1,1,1,3,0,3,2,1,0,1,3,3,1,0.111111111111111,0.0,1,1,0,3,1,1,5,0,5,FALSE
1.0,1,3.1887218755408697,3.83659166810898,2,0.0,2,4.5,3,2,0,2,2,3,2,0,2,5,13,7,1,0,1,0,0,0,2,1,0,1,0,0,1,0.111111111111111,0.0,1,1,0,3,1,1,2,0,2,FALSE
1.2,2,5.54059774316539,5.36538096744958,4,0.4,6,10.8,3,2,0,5,5,6,5,1,4,12,128,70,1,0,1,0,0,0,5,1,0,1,0,0,1,0.138888888888889,0.0,1,1,0,8,2,2,29,0,29,FALSE
2.8,5,3.8924518533802894,4.3931418897445,1,1.46969384566991,14,9.4,2,2,0,5,5,5,5,0,5,10,52,30,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,6,0,6,FALSE
0.0,0,3.0,3.85216872360328,2,0.0,0,2.5,0,0,0,2,2,2,2,0,2,5,7,3,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,3,0,0,0,0,0,FALSE
1.14285714285714,2,3.57262366389516,5.00329199967553,6,0.349927106111883,8,9.428571428571429,3,2,3,4,7,8,7,0,7,12,70,41,1,1,1,6,0,6,7,1,0,1,7,7,1,0.145833333333333,0.0,3,1,2,4,0,0,0,0,0,FALSE
1.5,2,2.25162916738782,4.72740706780488,1,0.5,3,9.0,3,0,0,2,2,9,2,0,2,5,20,14,2,0,2,1,1,0,1,7,1,2,0,0,1,0.152777777777778,0.222222222222222,1,1,0,6,0,0,18,7,11,FALSE
1.5,3,4.8380427943527575,5.2130643989172105,5,0.707106781186548,12,8.375,7,7,1,7,8,8,8,1,7,18,102,69,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0.0,0,0,0,6,6,6,15,0,15,FALSE
0.0,0,2.3219280948873595,2.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
2.0,4,5.78744963305904,5.98471448973766,6,1.20604537831105,22,8.36363636363636,14,14,0,11,11,11,11,4,7,17,179,120,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,9,7,2,38,0,38,TRUE
1.0,1,3.57781953111478,4.00182282562223,2,0.0,2,4.5,3,2,0,2,2,3,2,0,2,5,14,7,1,0,1,0,0,0,2,1,0,1,0,0,1,0.111111111111111,0.0,1,1,0,5,1,1,6,0,6,FALSE
2.14285714285714,8,5.24775641950342,5.861217567036589,13,1.95875845725744,45,10.3333333333333,4,4,1,20,21,21,21,10,11,47,223,163,1,0,1,0,0,0,21,0,0,1,0,0,1,0.15909090909090898,0.0,0,0,0,5,4,4,72,0,72,FALSE
5.66666666666667,12,4.23598139082267,5.507729186194039,1,4.64279609239471,17,20.6666666666667,3,2,0,3,3,4,3,1,2,8,70,47,1,0,1,0,0,0,3,1,0,1,0,0,1,0.125,0.0,1,1,0,7,1,1,23,0,23,FALSE
6.5,12,3.8408115970719914,5.44931025506769,1,5.5,13,24.5,3,2,0,2,2,3,2,0,2,6,56,42,1,0,1,0,0,0,2,1,0,1,0,0,1,0.111111111111111,0.0,1,1,0,6,1,1,29,0,29,FALSE
2.3333333333333304,3,4.3788640881881,5.22753647026443,1,0.942809041582063,7,11.666666666666698,3,2,0,3,3,4,3,1,2,9,45,27,1,0,1,0,0,0,3,1,0,1,0,0,1,0.125,0.0,1,1,0,12,1,1,27,0,27,FALSE
0.0,0,2.75,2.3219280948873595,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,2,3,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.89473684210526,8,5.0930753403586,6.14343030170743,13,1.68256498559429,36,8.631578947368421,9,9,1,18,19,19,19,11,8,18,175,123,0,0,0,0,0,0,19,0,0,0,0,0,0,0.0,0.0,0,0,0,10,2,2,45,0,45,FALSE
1.3076923076923102,9,5.80996858494059,5.697682547332518,35,1.3039161164196,51,5.1025641025641,16,16,1,38,39,39,39,22,17,30,217,165,0,0,0,0,0,0,39,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,26,0,26,FALSE
1.1463414634146298,5,5.91277883750715,5.64988139704649,38,0.6462264048532571,47,5.97560975609756,18,18,0,41,41,41,41,23,18,32,265,159,0,0,0,0,0,0,41,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,22,0,22,FALSE
1.29166666666667,7,5.2582428650039805,5.46422863857887,22,1.20689569649669,31,5.5,10,10,1,23,24,24,24,13,11,17,144,96,0,0,0,0,0,0,24,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,16,0,16,FALSE
1.3076923076923102,5,5.30906738261922,5.609894506307,23,0.910166120476864,34,5.6538461538461515,11,11,0,26,26,26,26,8,18,20,161,119,0,0,0,0,0,0,26,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,16,0,16,FALSE
1.3076923076923102,3,4.4375770020923,5.21095026471376,10,0.6056929133855239,17,5.53846153846154,5,5,0,13,13,13,13,8,5,11,79,55,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,14,0,14,FALSE
1.25,3,4.8809640090969815,5.25808481262572,16,0.53619026473818,25,5.3,8,8,0,20,20,20,20,11,9,14,116,83,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,16,0,16,FALSE
1.0,1,4.0909647714328905,4.61701730643356,13,0.0,13,3.84615384615385,5,5,0,13,13,13,13,5,8,10,57,42,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,2,6,0,6,FALSE
3.125,8,4.13366068968818,4.691592514954911,1,2.31503239718152,25,7.125,0,0,8,0,8,8,8,0,8,19,59,45,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,33,0,33,FALSE
4.92857142857143,29,5.35014063771695,5.615588363105919,3,6.98431186623979,69,14.785714285714299,4,4,13,1,14,14,14,2,12,28,222,139,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,23,0,23,FALSE
1.0,1,5.449906914112329,0.0,1,0.0,1,2.0,48,48,0,1,1,1,1,1,0,0,60,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,9,1,0,0,0,FALSE
1.95652173913043,20,5.39148951410218,6.4754346749254905,20,3.87273929419884,45,9.08695652173913,10,10,0,23,23,23,23,19,4,14,221,139,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0,0.0,0,0,0,14,6,6,151,0,151,TRUE
1.0,1,5.408315358667541,5.24095326040484,26,0.0,26,3.0,13,13,0,26,26,26,26,26,0,13,93,66,0,0,0,0,0,0,26,0,0,0,0,0,0,0.0,0.0,0,0,0,5,6,6,0,0,0,FALSE
1.0,1,2.25162916738782,1.5,1,0.0,1,3.0,1,1,0,1,1,3,1,0,1,1,6,4,2,0,2,0,0,0,1,2,0,2,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,2,2,0,FALSE
