@relation zeppelin-0.7.0.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA. numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
1.6,2,3.89240711859288,4.53705260533353,2,0.489897948556636,8,7.6,3,3,0,5,5,5,5,0,5,0,48,31,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,4,3,3,52,0,52,FALSE
2.73684210526316,9,5.5851367086867585,6.87961537925848,8,2.07344374774655,52,11.526315789473696,12,6,1,18,19,45,19,6,13,15,235,155,1,0,1,7,7,0,12,26,7,1,0,0,1,0.31979131979132003,0.155555555555556,1,1,0,11,4,4,74,10,64,FALSE
3.23076923076923,13,5.931435734522999,7.38292052349816,9,3.30858664117024,84,15.923076923076902,24,18,0,26,26,55,26,7,19,30,457,313,1,1,1,4,4,0,22,29,4,1,1,1,1,0.199824330259113,0.0727272727272727,4,3,1,20,13,10,100,14,86,TRUE
4.28301886792453,58,6.42281112207288,8.02411634585596,19,8.06898875731537,227,20.584905660377398,28,22,3,50,53,80,53,19,34,51,1124,761,1,0,1,6,6,0,47,27,6,1,0,0,1,0.334911616161616,0.075,3,3,0,24,18,18,337,44,293,TRUE
2.5833333333333304,9,4.92920975093093,6.53703941415355,6,2.43099202430247,31,12.25,11,5,0,12,12,39,12,2,10,13,162,105,1,0,1,6,6,0,6,27,6,1,0,0,1,0.314574314574315,0.153846153846154,2,2,0,14,5,5,75,12,63,TRUE
1.8333333333333304,6,4.75603790731175,6.10714525293638,9,1.5723301886761,22,7.91666666666667,9,3,0,12,12,38,12,2,10,10,108,69,1,0,1,7,7,0,5,26,7,1,0,0,1,0.257215007215007,0.18421052631578896,1,1,0,12,2,2,48,13,35,FALSE
1.125,3,4.011307542876,4.818220018565559,15,0.484122918275927,18,4.0,14,14,1,15,16,16,16,0,16,8,80,59,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,3,0,0,0,TRUE
1.8,3,3.89792048967222,4.72199665753634,4,0.748331477354788,18,6.7,1,1,10,0,10,10,10,0,10,25,70,43,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.64285714285714,11,5.20433139586465,6.52580539088001,48,1.4544092004827902,115,6.78571428571429,9,9,2,68,70,70,70,11,59,135,541,336,0,0,0,0,0,0,70,0,0,0,0,0,0,0.0,0.0,0,0,0,17,8,8,173,0,173,TRUE
1.8235294117647096,6,5.51725432900732,6.4020850910065,12,1.50431904147581,31,10.6470588235294,19,19,1,16,17,17,17,3,14,21,224,162,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0,0.0,0,0,0,5,14,10,31,0,31,TRUE
1.0,1,3.9262723741395096,3.83659166810898,8,0.0,8,3.0,4,4,8,0,8,8,8,0,8,4,30,21,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,3,0,0,0,FALSE
2.44444444444444,6,4.84783681817745,6.13688734688621,5,1.89215404065849,22,10.6666666666667,9,9,0,9,9,9,9,2,7,6,107,81,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,4,9,4,20,0,20,FALSE
3.53846153846154,8,4.76357520474758,6.86680513552837,2,2.2054263364356097,46,17.307692307692303,8,5,2,11,13,19,13,7,6,25,239,168,1,0,1,1,1,0,12,6,1,1,0,0,1,0.201465201465202,0.0526315789473684,0,0,0,0,5,5,6,6,0,FALSE
1.0,1,4.12192809488736,5.13859355816354,4,0.0,4,8.5,3,3,0,4,4,4,4,1,3,0,43,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,12,3,3,46,0,46,FALSE
1.375,3,5.39586275751284,5.008792358287612,6,0.695970545353753,11,13.125,6,6,1,7,8,8,8,1,7,0,139,107,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,16,6,6,264,0,264,FALSE
2.0,3,4.65108444340343,5.35391998680217,1,0.6324555320336761,10,11.0,6,6,1,4,5,5,5,1,4,0,67,44,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,13,6,6,50,0,50,FALSE
1.5,3,4.59075914709638,5.70148656253417,10,0.600925212577332,27,8.66666666666667,5,5,2,16,18,18,18,0,18,1,180,121,0,0,0,0,0,0,18,0,0,0,0,0,0,0.0,0.0,0,0,0,15,5,5,167,0,167,TRUE
2.2,3,4.22987119509338,4.8489637580792815,1,0.748331477354788,11,20.2,5,5,0,5,5,5,5,0,5,0,113,73,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,15,5,5,134,0,134,FALSE
1.0,1,2.12808527889139,3.48532191894242,3,0.0,3,10.0,0,0,0,3,3,3,3,0,3,0,35,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,50,0,50,FALSE
1.0,1,1.58496250072116,3.008764684573201,1,0.0,1,22.0,0,0,0,1,1,1,1,0,1,0,25,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,18,0,18,FALSE
1.6,3,4.49468036840891,5.11575809286256,3,0.8,8,9.4,5,4,1,4,5,14,5,0,5,5,55,35,1,0,1,0,0,0,5,9,0,1,0,0,1,0.138888888888889,0.0,2,2,0,7,3,3,18,4,14,FALSE
1.28571428571429,3,4.57809785392192,5.21972009880698,5,0.880630571852711,9,8.0,3,3,0,7,7,7,7,0,7,15,61,41,0,1,0,1,0,1,7,0,0,0,2,2,0,0.0,0.0,1,0,1,1,3,3,5,0,5,FALSE
1.4,3,3.3927474104487803,4.581833663430982,4,0.8,7,5.6,0,0,5,0,5,5,5,0,5,3,30,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,1,FALSE
1.22222222222222,2,3.6469666682736497,4.03095213149284,7,0.415739709641549,11,4.2222222222222205,3,3,0,9,9,9,9,0,9,3,44,31,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
1.875,6,4.75669990924952,5.80837891057829,5,1.61535599791501,15,8.625,8,8,0,8,8,8,8,1,7,4,79,59,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,3,8,4,17,0,17,FALSE
2.625,5,4.02742684651169,5.8635787464391695,3,1.4086784586980805,21,12.125,5,2,0,8,8,15,8,1,7,16,104,72,1,0,1,0,0,0,8,7,0,1,0,0,1,0.148148148148148,0.0,1,1,0,0,2,2,2,2,0,FALSE
1.27272727272727,3,3.61570179589942,4.08088616140683,9,0.6165754530113879,14,4.63636363636364,10,10,0,11,11,11,11,0,11,6,63,46,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,0,9,2,0,0,0,FALSE
1.0,1,3.44246050810239,3.42092090063236,18,0.0,18,2.94444444444444,1,1,0,18,18,18,18,0,18,17,73,37,1,0,1,0,0,0,18,0,0,1,0,0,1,0.157894736842105,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,3.88017992267574,3.34144607116552,1,0.0,1,7.0,0,0,1,0,1,1,1,0,1,0,24,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
2.0,5,4.64768784441614,5.62913338785203,5,1.34164078649987,20,7.7,4,4,0,10,10,10,10,4,6,11,88,64,1,0,1,0,0,0,10,0,0,1,0,0,1,0.15151515151515196,0.0,0,0,0,0,3,3,0,0,0,FALSE
1.25,3,4.65558993842966,5.436506753474821,17,0.622494979899437,25,5.3,6,6,0,20,20,20,20,1,19,14,117,81,0,1,0,0,0,0,20,0,0,0,1,1,0,0.0,0.0,1,0,1,3,5,3,4,0,4,FALSE
1.58823529411765,4,3.9004512490337206,4.76571388447751,10,0.8442764761416071,27,7.0,5,5,0,17,17,17,17,4,13,35,126,84,0,1,0,1,0,1,17,0,0,0,1,1,0,0.0,0.0,0,0,0,3,3,2,7,0,7,FALSE
0.666666666666667,1,2.7527152789797,2.68401728082985,3,0.471404520791032,2,2.3333333333333304,1,1,0,3,3,3,3,0,3,6,10,7,0,1,0,4,0,4,3,0,0,0,4,4,0,0.0,0.0,4,0,4,1,1,1,0,0,0,FALSE
1.6363636363636398,4,4.17509434793842,4.61410027177111,7,0.9791208740244548,18,5.36363636363636,2,2,0,11,11,11,11,1,10,13,63,45,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,1,15,0,15,FALSE
2.7037037037037,23,4.741054572644309,6.26164562696655,19,4.56082200855175,73,12.2222222222222,9,9,12,15,27,27,27,5,22,42,377,291,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,1,7,3,7,0,7,FALSE
0.818181818181818,1,3.9498319734652494,4.22588540546485,11,0.385694607919935,9,4.18181818181818,1,1,0,11,11,11,11,2,9,7,56,37,0,1,0,3,0,3,11,0,0,0,4,4,0,0.0,0.0,5,0,5,5,1,1,9,0,9,FALSE
1.0,1,3.29345505252806,3.4000104070405603,5,0.0,5,4.6,5,5,0,5,5,5,5,0,5,5,30,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,5,3,0,0,0,FALSE
1.0,1,2.0588138903312,2.19715972342415,3,0.0,3,2.6666666666666696,0,0,0,3,3,3,3,0,3,2,10,6,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,0,0,0,0,0,FALSE
4.4,10,4.8437117594485,6.09824845076724,1,3.0724582991474403,22,19.8,4,4,1,4,5,5,5,1,4,13,138,92,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,13,3,3,34,0,34,FALSE
1.8,3,3.5220552088742,3.99501295066531,3,0.9797958971132712,9,7.4,3,2,0,5,5,14,5,0,5,7,43,27,1,0,1,0,0,0,5,9,0,1,0,0,1,0.138888888888889,0.0,2,2,0,2,2,2,10,6,4,FALSE
1.0,1,3.63027535488198,3.56237881293526,5,0.0,5,3.8,3,3,0,5,5,5,5,0,5,7,24,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,3,2,16,0,16,FALSE
1.09090909090909,2,4.18281731512102,4.18507319910183,10,0.287479787288034,12,4.63636363636364,8,8,0,11,11,11,11,0,11,9,69,42,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,1,8,2,0,0,0,FALSE
1.89473684210526,3,4.7807718178086205,4.29720240818524,3,0.446593756538872,36,10.8421052631579,8,2,0,19,19,52,19,0,19,29,229,141,1,0,1,0,0,0,19,33,0,1,0,0,1,0.158333333333333,0.0,15,15,0,6,2,2,28,28,0,TRUE
0.0,0,2.40563906222957,0.0,0,0.0,0,0.0,4,4,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0,FALSE
1.24242424242424,7,5.38623212263608,5.78820785014557,29,1.3932804766754698,41,4.57575757575758,6,6,7,26,33,33,33,0,33,44,247,158,0,3,0,315,0,315,33,0,0,0,46,59,0,0.0,0.0,83,0,83,12,6,6,31,0,31,TRUE
1.0,1,5.03113062985713,5.20443182889256,22,0.0,22,5.4545454545454515,16,16,3,19,22,22,22,0,22,42,138,74,0,0,0,0,0,0,22,0,0,0,0,0,0,0.0,0.0,0,0,0,9,13,8,2,0,2,FALSE
1.2,3,3.272804327334621,3.30245643889288,4,0.9797958971132712,6,4.8,2,2,0,5,5,5,5,0,5,3,30,18,0,1,0,3,0,3,5,0,0,0,3,3,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
1.0,1,2.40563906222957,2.25,2,0.0,2,3.0,0,0,0,2,2,2,2,0,2,2,8,5,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.7142857142857095,5,5.02640789759743,5.71469459561608,15,1.2399253872658602,36,6.38095238095238,8,8,3,18,21,21,21,2,19,10,145,107,1,0,1,0,0,0,21,0,0,1,0,0,1,0.15909090909090898,0.0,0,0,0,5,6,6,13,0,13,TRUE
1.85714285714286,3,3.3001472793092503,3.9875658970661,2,0.6388765649999399,13,8.0,3,3,0,7,7,7,7,0,7,14,67,42,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,2,0,0,0,TRUE
1.11111111111111,3,4.72612167697477,4.83911237181556,25,0.415739709641549,30,3.6666666666666696,12,12,1,26,27,27,27,0,27,13,113,82,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,2,0,0,0,FALSE
2.0,12,5.35810083929488,5.588069505285058,12,2.27636073191798,44,9.40909090909091,11,11,0,22,22,22,22,2,20,17,224,159,1,0,1,0,0,0,22,0,0,1,0,0,1,0.159420289855072,0.0,0,0,0,6,5,4,25,0,25,FALSE
3.6,11,4.5153195311147805,5.5873655203232016,2,3.77359245282264,18,15.6,6,6,0,5,5,5,5,0,5,3,86,63,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,1,4,4,0,0,0,FALSE
1.35714285714286,5,3.48925273449308,3.99949995719251,12,1.04246567995189,19,4.28571428571429,4,4,0,14,14,14,14,0,14,11,67,46,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,1,0,0,0,FALSE
1.0,1,3.2867901988271098,3.438245808162049,3,0.0,3,4.33333333333333,1,1,0,3,3,3,3,0,3,8,16,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,8,0,8,FALSE
1.44444444444444,4,4.58522910243775,4.61496485962179,7,0.955813918560292,13,5.55555555555556,3,3,0,9,9,9,9,0,9,12,70,43,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,4,3,3,12,0,12,FALSE
1.0,1,3.01057093426848,3.1333807190554,4,0.0,4,3.25,2,2,0,4,4,4,4,0,4,2,17,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,0,0,0,FALSE
2.2380952380952404,6,5.23580395760542,5.951114272617249,10,1.60073679180682,47,8.33333333333333,9,9,0,21,21,21,21,2,19,20,190,131,1,0,1,0,0,0,21,0,0,1,0,0,1,0.15909090909090898,0.0,0,0,0,6,6,5,10,0,10,FALSE
2.0,2,2.41938194564637,2.8073549220576,0,0.0,2,3.0,2,2,0,1,1,1,1,0,1,0,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
3.0,3,2.3219280948873595,2.95281953111478,0,0.0,3,9.0,0,0,1,0,1,1,1,0,1,1,11,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.16,3,4.6279505087420185,4.8163038961955,22,0.463033476111609,29,3.96,8,2,0,25,25,36,25,0,25,22,128,69,1,0,1,22,22,0,3,11,22,1,0,0,1,0.347222222222222,0.6111111111111109,0,0,0,5,1,1,45,45,0,TRUE
1.0,1,3.7034651896016495,3.33496250072116,6,0.0,6,3.0,3,3,0,6,6,6,6,0,6,3,26,17,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,0,0,0,FALSE
1.0,1,2.84837391201437,2.99526620570692,5,0.0,5,3.6,4,4,0,5,5,5,5,0,5,4,24,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0,FALSE
3.0,7,4.30015301669771,5.42943557445637,2,2.82842712474619,9,16.3333333333333,6,6,0,3,3,3,3,0,3,6,59,42,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,5,3,9,0,9,FALSE
1.4,2,3.9176723896144905,4.6703730006362685,3,0.489897948556636,7,6.4,3,3,0,5,5,5,5,0,5,6,41,26,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,3,2,2,0,0,0,FALSE
2.0,4,3.82453340688191,4.2220491104666005,2,1.09544511501033,10,8.0,2,2,0,5,5,5,5,0,5,7,44,29,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,7,0,7,FALSE
1.33333333333333,2,3.72944619490526,4.05042151147581,2,0.471404520791032,4,5.66666666666667,7,1,0,3,3,23,3,0,3,11,21,11,1,0,1,0,0,0,3,20,0,1,0,0,1,0.125,0.0,1,1,0,3,1,1,22,12,10,FALSE
2.5,5,3.9522039293264704,4.94180234279266,3,1.80277563773199,15,11.5,7,2,0,6,6,20,6,2,4,20,74,48,1,0,1,1,1,0,5,14,1,1,0,0,1,0.494444444444444,0.05,0,0,0,6,2,2,52,27,25,TRUE
1.0,1,3.08505510275648,2.62351664121802,2,0.0,2,3.0,1,1,0,2,2,2,2,0,2,2,10,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,2,0,2,FALSE
2.52,7,5.35242309318093,6.74720107066228,10,1.69988234887006,63,14.88,24,18,1,24,25,56,25,5,20,65,401,272,1,0,1,2,2,0,23,31,2,1,0,0,1,0.513257575757576,0.0357142857142857,7,7,0,22,12,6,178,12,166,TRUE
1.0,1,2.72548055699787,2.50325833477565,2,0.0,2,3.0,2,0,0,2,2,6,2,0,2,2,9,5,1,0,1,1,1,0,1,4,1,1,0,0,1,0.15,0.166666666666667,0,0,0,1,0,0,5,3,2,FALSE
1.73684210526316,5,5.411655384992019,5.878492619705111,13,1.2070889411768102,33,10.947368421052596,5,5,0,19,19,19,19,1,18,48,217,138,0,0,0,0,0,0,19,0,0,0,0,0,0,0.0,0.0,0,0,0,12,5,4,59,0,59,TRUE
5.36363636363636,26,5.028890488618671,6.75920279196311,4,6.99704778359777,59,31.818181818181802,7,7,0,11,11,11,11,6,5,21,361,252,1,0,1,0,0,0,11,0,0,1,0,0,1,0.152777777777778,0.0,0,0,0,23,4,4,150,0,150,TRUE
2.0,9,4.84846377420079,5.679936342790412,7,2.49443825784929,18,11.7777777777778,15,9,0,9,9,26,9,0,9,21,134,84,1,0,1,4,4,0,5,17,4,1,0,0,1,0.202380952380952,0.153846153846154,1,1,0,6,7,5,18,7,11,TRUE
1.76190476190476,7,5.29184586238423,5.747858669168202,11,1.7969487870584,37,7.80952380952381,6,6,0,21,21,21,21,0,21,27,172,109,0,1,0,9,0,9,21,0,0,0,2,2,0,0.0,0.0,1,0,1,7,5,5,13,0,13,FALSE
1.0,1,3.88815450741941,4.03890976555739,6,0.0,6,4.0,9,3,0,6,6,22,6,0,6,7,34,16,1,0,1,5,5,0,1,16,5,1,0,0,1,0.162698412698413,0.22727272727272704,0,0,0,3,2,2,9,4,5,TRUE
2.46511627906977,8,6.69325760532713,7.29036840376675,22,2.00405214165679,106,13.906976744186,15,15,1,42,43,43,43,11,32,96,848,504,1,2,1,1,0,1,43,0,0,1,1,2,1,0.162878787878788,0.0,4,0,4,50,14,13,304,0,304,TRUE
3.0,5,3.4182958340544904,4.20149641829268,1,2.0,6,14.5,1,1,2,0,2,2,2,0,2,4,32,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,TRUE
2.24137931034483,8,6.05568481393146,5.77825186305442,16,1.92363112841122,65,7.3448275862068995,8,8,0,29,29,29,29,2,27,21,375,252,0,0,0,0,0,0,29,0,0,0,0,0,0,0.0,0.0,0,0,0,3,8,4,2,0,2,FALSE
2.13793103448276,8,6.127893591599151,6.003720580866362,17,1.9068684914066896,62,7.241379310344829,10,10,0,29,29,29,29,2,27,21,372,254,0,0,0,0,0,0,29,0,0,0,0,0,0,0.0,0.0,0,0,0,3,7,4,2,0,2,TRUE
3.203125,29,6.02759590044543,6.344999764591909,44,5.90068769164875,205,10.4375,22,22,0,64,64,64,64,2,62,42,1040,721,0,0,0,0,0,0,64,0,0,0,0,0,0,0.0,0.0,0,0,0,3,22,4,2,0,2,FALSE
2.24137931034483,8,6.139424623660902,5.89734201444236,16,1.92363112841122,65,7.3448275862068995,8,8,0,29,29,29,29,2,27,21,375,252,0,0,0,0,0,0,29,0,0,0,0,0,0,0.0,0.0,0,0,0,4,8,5,3,0,3,FALSE
3.8,15,4.40267361311432,3.8553885422075296,4,5.6,19,8.0,15,15,1,4,5,5,5,1,4,3,57,23,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,14,1,0,0,0,FALSE
2.6666666666666696,14,6.253361552268139,6.1616743537724,24,3.19722101554181,112,8.54761904761905,12,12,0,42,42,42,42,2,40,28,616,422,0,0,0,0,0,0,42,0,0,0,0,0,0,0.0,0.0,0,0,0,4,12,5,4,0,4,FALSE
2.24137931034483,8,6.06048602489961,5.8613450906876805,16,1.92363112841122,65,7.3448275862068995,8,8,0,29,29,29,29,2,27,21,375,252,0,0,0,0,0,0,29,0,0,0,0,0,0,0.0,0.0,0,0,0,3,8,4,2,0,2,FALSE
0.0,0,7.31577488630783,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,18294,12370,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,TRUE
2.24137931034483,8,6.08311619426518,5.86134509068767,16,1.92363112841122,65,7.3448275862068995,8,8,0,29,29,29,29,2,27,21,375,252,0,0,0,0,0,0,29,0,0,0,0,0,0,0.0,0.0,0,0,0,3,8,4,2,0,2,FALSE
1.55555555555556,2,4.01914380898394,3.6686630527537103,4,0.4969039949999529,14,4.66666666666667,8,2,0,9,9,14,9,1,8,9,52,31,2,0,2,5,5,0,4,5,5,2,0,0,1,0.34444444444444394,0.7142857142857142,1,1,0,1,2,2,20,10,10,FALSE
1.7,5,4.43229424394886,4.504818202621388,6,1.34536240470737,17,5.8,6,6,0,10,10,10,10,3,7,8,70,51,1,1,1,5,0,5,10,0,0,1,1,1,1,0.15151515151515196,0.0,1,0,1,0,1,1,0,0,0,FALSE
1.75,2,3.1971597234241496,3.56769644400213,1,0.43301270189221897,7,6.0,1,1,1,3,4,4,4,0,4,5,27,18,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,1,1,0,0,0,FALSE
2.0,4,3.6579135915088905,4.13979815190989,4,1.30930734141595,14,7.857142857142861,3,1,0,7,7,13,7,0,7,13,61,36,1,0,1,3,3,0,4,6,3,1,0,0,1,0.577777777777778,0.23076923076923106,2,2,0,3,0,0,17,9,8,FALSE
1.0,1,3.93632315046287,3.9999383638237296,9,0.0,9,3.6666666666666696,2,2,0,9,9,9,9,0,9,15,46,27,0,1,0,3,0,3,9,0,0,0,1,1,0,0.0,0.0,0,0,0,3,2,2,32,0,32,FALSE
1.16666666666667,2,3.8634651896016496,3.95909437135033,5,0.37267799624996506,7,3.8333333333333295,5,1,0,6,6,14,6,0,6,6,28,17,1,0,1,2,2,0,4,8,2,1,0,0,1,0.5333333333333329,0.14285714285714302,0,0,0,2,0,0,9,9,0,TRUE
1.4,3,4.0777154472255095,5.10726542674538,7,0.6633249580710799,14,6.4,4,4,2,8,10,10,10,0,10,8,70,52,0,1,0,2,0,2,10,0,0,0,1,1,0,0.0,0.0,0,0,0,2,2,2,2,0,2,TRUE
1.33333333333333,3,3.33839688690994,3.68728322879462,7,0.666666666666667,12,5.0,4,4,0,9,9,9,9,1,8,9,53,36,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,1,0,0,0,FALSE
6.25,14,3.82306798227366,5.32418481953771,2,5.53962995154008,25,23.75,1,1,4,0,4,4,4,0,4,6,98,69,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,49,0,49,FALSE
2.55555555555556,3,3.68163377068352,4.11039979324017,2,0.831479419283098,23,7.66666666666667,0,0,0,9,9,9,9,1,8,9,71,53,1,0,1,0,0,0,9,0,0,1,0,0,1,0.15,0.0,0,0,0,2,0,0,10,0,10,FALSE
1.0,1,2.66353275480426,1.75,4,0.0,4,1.5,3,3,0,4,4,4,4,0,4,2,11,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,2,0,0,0,FALSE
1.7142857142857095,3,3.72850211574263,3.86928478081117,3,0.699854212223765,12,6.0,3,3,1,6,7,7,7,0,7,4,47,31,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,3,0,0,0,FALSE
1.875,4,4.49759893097358,5.11555992890524,4,1.05326872164704,15,13.0,7,7,0,8,8,8,8,0,8,6,120,79,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,3,5,5,3,0,3,FALSE
1.0,4,5.4513425278104295,5.625147775492481,28,0.803219328902499,31,4.29032258064516,12,12,1,30,31,31,31,3,28,22,161,120,0,1,0,65,0,65,31,0,0,0,11,11,0,0.0,0.0,1,0,1,3,9,5,10,0,10,FALSE
3.3333333333333304,8,3.57661764490867,3.8743143482002,2,3.2998316455372203,10,10.3333333333333,5,5,0,3,3,3,3,0,3,4,39,26,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,2,2,2,3,0,3,FALSE
1.77777777777778,4,4.97839662898976,4.96083014991232,5,1.03040205505508,16,8.77777777777778,8,8,0,9,9,9,9,0,9,8,138,94,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,4,5,4,6,0,6,FALSE
2.1111111111111103,6,5.91257577016904,5.19641309907153,4,1.52347880008912,19,10.6666666666667,10,10,0,9,9,9,9,0,9,11,318,216,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,5,7,5,7,0,7,FALSE
1.8,4,4.607010619399151,4.90057819013875,4,0.871779788708135,18,8.4,5,5,1,9,10,10,10,0,10,14,93,56,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,7,5,5,25,0,25,FALSE
1.09090909090909,2,3.7044252194158704,3.8761431250852,10,0.287479787288034,12,3.45454545454545,5,5,1,10,11,11,11,0,11,7,46,31,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,1,5,4,0,0,0,FALSE
2.25,4,4.36275879995416,5.5128607002278605,2,0.968245836551854,18,11.0,5,5,0,8,8,8,8,2,6,10,95,73,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,2,5,5,4,0,4,FALSE
0.0,0,2.3219280948873595,0.0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
